step,rigid_cable_0,rigid_cable_1,rigid_cable_2,rigid_cable_3,rigid_cable_4,rigid_cable_5,com_x,com_y,com_z,target_com_x,target_com_y,target_com_z
26.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.05830850540777285,-0.4569235608960544,0.3157791801176939,0.05830850540777285,-0.4569235608960544,0.3157791801176939
27.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.05180892739819562,-0.4636366594619514,0.3217661710831718,0.05180892739819562,-0.4636366594619514,0.3217661710831718
28.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.04585248118766039,-0.46993838071521843,0.3248703384609215,0.04585248118766039,-0.46993838071521843,0.3248703384609215
29.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.04218234472407792,-0.47447362406976595,0.3281449472349056,0.04218234472407792,-0.47447362406976595,0.3281449472349056
30.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.039983700022706084,-0.477058546521483,0.3327504966624501,0.039983700022706084,-0.477058546521483,0.3327504966624501
31.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.03800098361658291,-0.47983273094006573,0.3363871402647324,0.03800098361658291,-0.47983273094006573,0.3363871402647324
32.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.03614007273866709,-0.48293186154482864,0.3377915379988139,0.03614007273866709,-0.48293186154482864,0.3377915379988139
33.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.03348075941305325,-0.48553069331912524,0.33854381888534946,0.03348075941305325,-0.48553069331912524,0.33854381888534946
34.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.031000994614547646,-0.48763059317709373,0.33870204438473805,0.031000994614547646,-0.48763059317709373,0.33870204438473805
35.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.029896911444904417,-0.48885834673288425,0.33773017536425487,0.029896911444904417,-0.48885834673288425,0.33773017536425487
36.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.030228765247425002,-0.48904264024234795,0.33597107475707905,0.030228765247425002,-0.48904264024234795,0.33597107475707905
37.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.03136292827597277,-0.4883399882694601,0.33399948382475536,0.03136292827597277,-0.4883399882694601,0.33399948382475536
38.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.032766684995862265,-0.487272215542309,0.33211140619763857,0.032766684995862265,-0.487272215542309,0.33211140619763857
39.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.03396931627056371,-0.48633516150046596,0.3304859249728337,0.03396931627056371,-0.48633516150046596,0.3304859249728337
40.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.03456941415760791,-0.4858245240482618,0.32922277867389205,0.03456941415760791,-0.4858245240482618,0.32922277867389205
41.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.03438376289238425,-0.48579485250235305,0.32829383939040263,0.03438376289238425,-0.48579485250235305,0.32829383939040263
42.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.03359056507489013,-0.4860661077451696,0.3276210973365034,0.03359056507489013,-0.4860661077451696,0.3276210973365034
43.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.032652281259786045,-0.48631925397638376,0.32712265185433875,0.032652281259786045,-0.48631925397638376,0.32712265185433875
44.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.032067712248565,-0.4862355596757971,0.32675852253043103,0.032067712248565,-0.4862355596757971,0.32675852253043103
45.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.03214020238315699,-0.48561488860404306,0.3265607561978424,0.03214020238315699,-0.48561488860404306,0.3265607561978424
46.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.03290465568554084,-0.48440837315615126,0.3265961494643293,0.03290465568554084,-0.48440837315615126,0.3265961494643293
47.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.0341869777135799,-0.4827039905949607,0.32690587611404154,0.0341869777135799,-0.4827039905949607,0.32690587611404154
48.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.03569952333337134,-0.48069893965645566,0.32747949929454245,0.03569952333337134,-0.48069893965645566,0.32747949929454245
49.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.037149645916177344,-0.47862038681524965,0.32827026059459186,0.037149645916177344,-0.47862038681524965,0.32827026059459186
50.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.03833139023600575,-0.47662867284038474,0.32918132595097443,0.03833139023600575,-0.47662867284038474,0.32918132595097443
51.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.039177564369939716,-0.47477190271013886,0.33006005025828156,0.039177564369939716,-0.47477190271013886,0.33006005025828156
52.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.039779976897367716,-0.4729783828985579,0.3307355612171475,0.039779976897367716,-0.4729783828985579,0.3307355612171475
53.0,-0.12230841532359372,0.9957130714572107,0.6000532029585347,1.0519026399133462,1.478060496157986,0.21643799317705337,0.04035021089541479,-0.47109285777948506,0.33106491269651694,0.03554122221752229,-0.4808683829673466,0.34106491269651695
54.0,-0.10420529112903125,0.997798887127634,0.599983825063337,1.0586909854084614,1.46702289910947,0.200572289038146,0.04455351067482196,-0.4667056822059847,0.32784843654944695,0.035227212656858936,-0.4854980020625551,0.33784843654944696
55.0,-0.07690850302024625,1.007818988294469,0.6091321282739207,1.0424031314567919,1.4450247761962702,0.19240039427088135,0.05300613117512301,-0.458977167804007,0.3270758687801087,0.04070314759446636,-0.48404010288635674,0.3370758687801087
56.0,-0.07159120274389366,1.021389029592162,0.6317874805420035,1.042344192507907,1.420005369002082,0.175946729729521,0.0595160207554068,-0.4500410277151485,0.32407701096583774,0.04537814601332385,-0.4785716729929884,0.33407701096583775
57.0,-0.05579539235795589,1.0457711131917342,0.6503826957313709,1.0353938806605176,1.3910187114812684,0.15312179730011888,0.06275579485864621,-0.4415777424715343,0.3176763748962485,0.045927322170301474,-0.47553722613739274,0.3276763748962485
58.0,-0.04994751359049642,1.0715716398851098,0.677618952913816,1.0338782927188632,1.34724244475669,0.13954336284096985,0.06736469604855805,-0.4323973465161435,0.31431710478005237,0.045508058511161444,-0.4763759749483583,0.3243171047800524
